8.4392,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,163.91,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,170.47,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,170.47,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,172.34,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,163.91,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,172.34,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,172.34,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,172.34,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,163.91,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4393,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,172.34,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,172.34,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,163.91,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4392,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,170.47,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,170.47,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,172.34,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,170.47,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,170.47,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,172.34,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,163.91,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,170.47,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,163.91,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,163.91,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,172.34,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,163.91,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,170.47,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,163.91,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,172.34,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,170.47,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,166.72,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,169.53,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,170.47,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,163.91,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.03,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,170.47,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,176.09,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,172.34,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,163.91,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,173.28,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,163.91,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,170.47,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,177.97,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,168.59,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.4391,49.02,175.16,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,165.78,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,171.41,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,167.66,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,174.22,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,164.84,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
8.439,49.02,172.34,0,0,0,0,0,0,0,0,0,9,23,46,40,25,14,3,0,0,0,0,0,0,0
